"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"843","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
              <audio controls src=""blob:https://charburnham.github.io/2eb5c9a7-a7d9-4989-b653-689627e19664"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","83","513182","0.0-28.0-2.0","7brghu4wnv","","","","","","not_uploaded_rerecorded","17T","Louisiana was named after Louis 14th.","true","sentence_review","","1","7brghu4wnv_17T_audio.webm","rerecord","null"
"2099","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
          </div>
        ","0","html-button-response","84","515282","0.0-28.1-0.1","7brghu4wnv","","","","","","","17T","Louisiana was named after Louis 14th.","true","sentence_ready","","","","",""
"5329","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
          </div>
        ","null","html-audio-response","85","520686","0.0-28.1-1.1","7brghu4wnv","","","","","13","","17T","Louisiana was named after Louis 14th.","true","sentence_recording","blob:https://charburnham.github.io/5fc348c1-c227-48d3-903f-e649f78f0c92","2","7brghu4wnv_17T_audio.webm","",""
"4828","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
              <audio controls src=""blob:https://charburnham.github.io/5fc348c1-c227-48d3-903f-e649f78f0c92"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","86","525515","0.0-28.1-2.1","7brghu4wnv","","","","","","not_uploaded_rerecorded","17T","Louisiana was named after Louis 14th.","true","sentence_review","","2","7brghu4wnv_17T_audio.webm","rerecord","null"
"1932","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
          </div>
        ","0","html-button-response","87","527448","0.0-28.2-0.2","7brghu4wnv","","","","","","","17T","Louisiana was named after Louis 14th.","true","sentence_ready","","","","",""
"4512","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
          </div>
        ","null","html-audio-response","88","532036","0.0-28.2-1.2","7brghu4wnv","","","","","9","","17T","Louisiana was named after Louis 14th.","true","sentence_recording","blob:https://charburnham.github.io/71184f79-a8a6-4707-8549-6c687548e23c","3","7brghu4wnv_17T_audio.webm","",""
"5910","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Louisiana was named after Louis 14th.</p>
              <audio controls src=""blob:https://charburnham.github.io/71184f79-a8a6-4707-8549-6c687548e23c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","89","537948","0.0-28.2-2.2","7brghu4wnv","","","","","","queued","17T","Louisiana was named after Louis 14th.","true","sentence_review","","3","7brghu4wnv_17T_audio.webm","accepted","7brghu4wnv_17T_audio.webm"
"3680","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
          </div>
        ","0","html-button-response","90","541631","0.0-29.0-0.0","7brghu4wnv","","","","","","","32T","Camels have three eyelids on each eye.","true","sentence_ready","","","","",""
"4479","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
          </div>
        ","null","html-audio-response","91","546185","0.0-29.0-1.0","7brghu4wnv","","","","","12","","32T","Camels have three eyelids on each eye.","true","sentence_recording","blob:https://charburnham.github.io/b31bdf53-905a-48c6-8af9-7bf5186e53cf","1","7brghu4wnv_32T_audio.webm","",""
"5361","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
              <audio controls src=""blob:https://charburnham.github.io/b31bdf53-905a-48c6-8af9-7bf5186e53cf"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","92","551548","0.0-29.0-2.0","7brghu4wnv","","","","","","queued","32T","Camels have three eyelids on each eye.","true","sentence_review","","1","7brghu4wnv_32T_audio.webm","accepted","7brghu4wnv_32T_audio.webm"
"4796","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Camels have four eyelids on each eye.</p>
          </div>
        ","0","html-button-response","93","556346","0.0-30.0-0.0","7brghu4wnv","","","","","","","32F","Camels have four eyelids on each eye.","false","sentence_ready","","","","",""
"4845","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Camels have four eyelids on each eye.</p>
          </div>
        ","null","html-audio-response","94","561250","0.0-30.0-1.0","7brghu4wnv","","","","","3","","32F","Camels have four eyelids on each eye.","false","sentence_recording","blob:https://charburnham.github.io/17116ab5-0ced-4e7d-afc9-ebf5b85706a3","1","7brghu4wnv_32F_audio.webm","",""
"5546","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Camels have four eyelids on each eye.</p>
              <audio controls src=""blob:https://charburnham.github.io/17116ab5-0ced-4e7d-afc9-ebf5b85706a3"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","95","566798","0.0-30.0-2.0","7brghu4wnv","","","","","","queued","32F","Camels have four eyelids on each eye.","false","sentence_review","","1","7brghu4wnv_32F_audio.webm","accepted","7brghu4wnv_32F_audio.webm"
"4096","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
          </div>
        ","0","html-button-response","96","570897","0.0-31.0-0.0","7brghu4wnv","","","","","","","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_ready","","","","",""
"5828","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
          </div>
        ","null","html-audio-response","97","576784","0.0-31.0-1.0","7brghu4wnv","","","","","2","","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_recording","blob:https://charburnham.github.io/3fb01d58-c2fb-495c-a94d-087b75784d0a","1","7brghu4wnv_F2T_audio.webm","",""
"6843","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
              <audio controls src=""blob:https://charburnham.github.io/3fb01d58-c2fb-495c-a94d-087b75784d0a"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","98","583629","0.0-31.0-2.0","7brghu4wnv","","","","","","queued","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_review","","1","7brghu4wnv_F2T_audio.webm","accepted","7brghu4wnv_F2T_audio.webm"
"2466","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","0","html-button-response","99","586096","0.0-32.0-0.0","7brghu4wnv","","","","","","","34F","A group of crows is called a crew.","false","sentence_ready","","","","",""
"4861","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","null","html-audio-response","100","591017","0.0-32.0-1.0","7brghu4wnv","","","","","2","","34F","A group of crows is called a crew.","false","sentence_recording","blob:https://charburnham.github.io/8c4c6e93-7718-430a-b85d-9b371e4b1328","1","7brghu4wnv_34F_audio.webm","",""
"5677","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
              <audio controls src=""blob:https://charburnham.github.io/8c4c6e93-7718-430a-b85d-9b371e4b1328"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","101","596696","0.0-32.0-2.0","7brghu4wnv","","","","","","queued","34F","A group of crows is called a crew.","false","sentence_review","","1","7brghu4wnv_34F_audio.webm","accepted","7brghu4wnv_34F_audio.webm"
"2947","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","102","599646","0.0-33.0-0.0","7brghu4wnv","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"7212","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","103","606917","0.0-33.0-1.0","7brghu4wnv","","","","","2","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/53379e76-a4fe-498a-817c-a0dc9c898afa","1","7brghu4wnv_6F_audio.webm","",""
"8344","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/53379e76-a4fe-498a-817c-a0dc9c898afa"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","104","615263","0.0-33.0-2.0","7brghu4wnv","","","","","","queued","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","1","7brghu4wnv_6F_audio.webm","accepted","7brghu4wnv_6F_audio.webm"
"2263","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","0","html-button-response","105","617529","0.0-34.0-0.0","7brghu4wnv","","","","","","","33F","Venus rotates counter-clockwise.","false","sentence_ready","","","","",""
"3562","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","null","html-audio-response","106","621168","0.0-34.0-1.0","7brghu4wnv","","","","","11","","33F","Venus rotates counter-clockwise.","false","sentence_recording","blob:https://charburnham.github.io/50ffa8ba-1222-4194-9f03-7c38fa0f1558","1","7brghu4wnv_33F_audio.webm","",""
"3843","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
              <audio controls src=""blob:https://charburnham.github.io/50ffa8ba-1222-4194-9f03-7c38fa0f1558"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","107","625013","0.0-34.0-2.0","7brghu4wnv","","","","","","not_uploaded_rerecorded","33F","Venus rotates counter-clockwise.","false","sentence_review","","1","7brghu4wnv_33F_audio.webm","rerecord","null"
"965","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","0","html-button-response","108","625979","0.0-34.1-0.1","7brghu4wnv","","","","","","","33F","Venus rotates counter-clockwise.","false","sentence_ready","","","","",""
"3412","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","null","html-audio-response","109","629467","0.0-34.1-1.1","7brghu4wnv","","","","","11","","33F","Venus rotates counter-clockwise.","false","sentence_recording","blob:https://charburnham.github.io/3672c1d2-1e59-44df-81de-588f88dad50a","2","7brghu4wnv_33F_audio.webm","",""
"4476","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
              <audio controls src=""blob:https://charburnham.github.io/3672c1d2-1e59-44df-81de-588f88dad50a"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","110","633945","0.0-34.1-2.1","7brghu4wnv","","","","","","queued","33F","Venus rotates counter-clockwise.","false","sentence_review","","2","7brghu4wnv_33F_audio.webm","accepted","7brghu4wnv_33F_audio.webm"
"3782","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
          </div>
        ","0","html-button-response","111","637729","0.0-35.0-0.0","7brghu4wnv","","","","","","","45T","The first trains went into operation in the 1700s.","true","sentence_ready","","","","",""
"5179","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
          </div>
        ","null","html-audio-response","112","642983","0.0-35.0-1.0","7brghu4wnv","","","","","11","","45T","The first trains went into operation in the 1700s.","true","sentence_recording","blob:https://charburnham.github.io/a720e8a8-ac20-455f-a293-356c34d44b7b","1","7brghu4wnv_45T_audio.webm","",""
"6111","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
              <audio controls src=""blob:https://charburnham.github.io/a720e8a8-ac20-455f-a293-356c34d44b7b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","113","649095","0.0-35.0-2.0","7brghu4wnv","","","","","","queued","45T","The first trains went into operation in the 1700s.","true","sentence_review","","1","7brghu4wnv_45T_audio.webm","accepted","7brghu4wnv_45T_audio.webm"
"1997","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
          </div>
        ","0","html-button-response","114","651095","0.0-36.0-0.0","7brghu4wnv","","","","","","","9T","Almonds are part of the peach family.","true","sentence_ready","","","","",""
"3879","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
          </div>
        ","null","html-audio-response","115","655050","0.0-36.0-1.0","7brghu4wnv","","","","","17","","9T","Almonds are part of the peach family.","true","sentence_recording","blob:https://charburnham.github.io/24f3ef7a-93e1-4f6a-b4f6-10e106802a32","1","7brghu4wnv_9T_audio.webm","",""
"4894","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
              <audio controls src=""blob:https://charburnham.github.io/24f3ef7a-93e1-4f6a-b4f6-10e106802a32"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","116","659945","0.0-36.0-2.0","7brghu4wnv","","","","","","queued","9T","Almonds are part of the peach family.","true","sentence_review","","1","7brghu4wnv_9T_audio.webm","accepted","7brghu4wnv_9T_audio.webm"
"3897","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Alabama is the only state that permits residents to cast absentee ballots from space.</p>
          </div>
        ","0","html-button-response","117","663845","0.0-37.0-0.0","7brghu4wnv","","","","","","","14F","Alabama is the only state that permits residents to cast absentee ballots from space.","false","sentence_ready","","","","",""
"7612","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Alabama is the only state that permits residents to cast absentee ballots from space.</p>
          </div>
        ","null","html-audio-response","118","671532","0.0-37.0-1.0","7brghu4wnv","","","","","17","","14F","Alabama is the only state that permits residents to cast absentee ballots from space.","false","sentence_recording","blob:https://charburnham.github.io/7c631193-d03a-4859-8607-e0dc8c295559","1","7brghu4wnv_14F_audio.webm","",""
"9127","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Alabama is the only state that permits residents to cast absentee ballots from space.</p>
              <audio controls src=""blob:https://charburnham.github.io/7c631193-d03a-4859-8607-e0dc8c295559"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","119","680661","0.0-37.0-2.0","7brghu4wnv","","","","","","queued","14F","Alabama is the only state that permits residents to cast absentee ballots from space.","false","sentence_review","","1","7brghu4wnv_14F_audio.webm","accepted","7brghu4wnv_14F_audio.webm"
"2362","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
          </div>
        ","0","html-button-response","120","683027","0.0-38.0-0.0","7brghu4wnv","","","","","","","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_ready","","","","",""
"4462","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
          </div>
        ","null","html-audio-response","121","687565","0.0-38.0-1.0","7brghu4wnv","","","","","10","","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_recording","blob:https://charburnham.github.io/a7e0ed64-57c0-491a-abf0-fdf54aa2b763","1","7brghu4wnv_47T_audio.webm","",""
"5311","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
              <audio controls src=""blob:https://charburnham.github.io/a7e0ed64-57c0-491a-abf0-fdf54aa2b763"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","122","692877","0.0-38.0-2.0","7brghu4wnv","","","","","","queued","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_review","","1","7brghu4wnv_47T_audio.webm","accepted","7brghu4wnv_47T_audio.webm"
"4180","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird has the same weight as 3 nickels.</p>
          </div>
        ","0","html-button-response","123","697060","0.0-39.0-0.0","7brghu4wnv","","","","","","","8F","The average ruby-throated hummingbird has the same weight as 3 nickels.","false","sentence_ready","","","","",""
"6512","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird has the same weight as 3 nickels.</p>
          </div>
        ","null","html-audio-response","124","703649","0.0-39.0-1.0","7brghu4wnv","","","","","13","","8F","The average ruby-throated hummingbird has the same weight as 3 nickels.","false","sentence_recording","blob:https://charburnham.github.io/43010f16-ea6d-429b-82d6-f574c99844ec","1","7brghu4wnv_8F_audio.webm","",""
"10110","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The average ruby-throated hummingbird has the same weight as 3 nickels.</p>
              <audio controls src=""blob:https://charburnham.github.io/43010f16-ea6d-429b-82d6-f574c99844ec"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","125","713760","0.0-39.0-2.0","7brghu4wnv","","","","","","queued","8F","The average ruby-throated hummingbird has the same weight as 3 nickels.","false","sentence_review","","1","7brghu4wnv_8F_audio.webm","accepted","7brghu4wnv_8F_audio.webm"
"2446","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Owls can see the color blue.</p>
          </div>
        ","0","html-button-response","126","716210","0.0-40.0-0.0","7brghu4wnv","","","","","","","F13T","Owls can see the color blue.","true","sentence_ready","","","","",""
"3395","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Owls can see the color blue.</p>
          </div>
        ","null","html-audio-response","127","719681","0.0-40.0-1.0","7brghu4wnv","","","","","14","","F13T","Owls can see the color blue.","true","sentence_recording","blob:https://charburnham.github.io/bb9684b5-8999-4491-aadb-3aa7f13afb3c","1","7brghu4wnv_F13T_audio.webm","",""
"4294","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Owls can see the color blue.</p>
              <audio controls src=""blob:https://charburnham.github.io/bb9684b5-8999-4491-aadb-3aa7f13afb3c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","128","723977","0.0-40.0-2.0","7brghu4wnv","","","","","","queued","F13T","Owls can see the color blue.","true","sentence_review","","1","7brghu4wnv_F13T_audio.webm","accepted","7brghu4wnv_F13T_audio.webm"
"2028","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Only female mosquitoes bite.</p>
          </div>
        ","0","html-button-response","129","726008","0.0-41.0-0.0","7brghu4wnv","","","","","","","50T","Only female mosquitoes bite.","true","sentence_ready","","","","",""
"3662","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Only female mosquitoes bite.</p>
          </div>
        ","null","html-audio-response","130","729747","0.0-41.0-1.0","7brghu4wnv","","","","","13","","50T","Only female mosquitoes bite.","true","sentence_recording","blob:https://charburnham.github.io/58234771-6624-4db0-9862-9accb4a5e93e","1","7brghu4wnv_50T_audio.webm","",""
"4161","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Only female mosquitoes bite.</p>
              <audio controls src=""blob:https://charburnham.github.io/58234771-6624-4db0-9862-9accb4a5e93e"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","131","733910","0.0-41.0-2.0","7brghu4wnv","","","","","","queued","50T","Only female mosquitoes bite.","true","sentence_review","","1","7brghu4wnv_50T_audio.webm","accepted","7brghu4wnv_50T_audio.webm"
"2880","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","0","html-button-response","132","736793","0.0-42.0-0.0","7brghu4wnv","","","","","","","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_ready","","","","",""
"7845","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","null","html-audio-response","133","744714","0.0-42.0-1.0","7brghu4wnv","","","","","16","","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_recording","blob:https://charburnham.github.io/7458d06b-bf15-40c8-b6d1-bd1bd3d33ea1","1","7brghu4wnv_11F_audio.webm","",""
"8210","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
              <audio controls src=""blob:https://charburnham.github.io/7458d06b-bf15-40c8-b6d1-bd1bd3d33ea1"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","134","752926","0.0-42.0-2.0","7brghu4wnv","","","","","","queued","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_review","","1","7brghu4wnv_11F_audio.webm","accepted","7brghu4wnv_11F_audio.webm"
"1514","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 5000 times their own weight.</p>
          </div>
        ","0","html-button-response","135","754442","0.0-43.0-0.0","7brghu4wnv","","","","","","","6T","Studies suggest that ants can lift up to 5000 times their own weight.","true","sentence_ready","","","","",""
"6427","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 5000 times their own weight.</p>
          </div>
        ","null","html-audio-response","136","760947","0.0-43.0-1.0","7brghu4wnv","","","","","16","","6T","Studies suggest that ants can lift up to 5000 times their own weight.","true","sentence_recording","blob:https://charburnham.github.io/82eea749-e83a-4501-a888-0f6ecd3f851d","1","7brghu4wnv_6T_audio.webm","",""
"3110","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 5000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/82eea749-e83a-4501-a888-0f6ecd3f851d"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","137","764059","0.0-43.0-2.0","7brghu4wnv","","","","","","not_uploaded_rerecorded","6T","Studies suggest that ants can lift up to 5000 times their own weight.","true","sentence_review","","1","7brghu4wnv_6T_audio.webm","rerecord","null"
