"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"3734","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A ball of rubber will bounce higher than a ball of glass.</p>
          </div>
        ","0","html-button-response","282","808979","0.0-83.0-0.0","ha77v84840","","","","","","","F2F","A ball of rubber will bounce higher than a ball of glass.","false","sentence_ready","","","","",""
"4272","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A ball of rubber will bounce higher than a ball of glass.</p>
          </div>
        ","null","html-audio-response","283","813308","0.0-83.0-1.0","ha77v84840","","","","","1","","F2F","A ball of rubber will bounce higher than a ball of glass.","false","sentence_recording","blob:https://charburnham.github.io/508264b3-b4e1-4e5b-8940-a11fa4e1d3e2","1","ha77v84840_F2F_audio.webm","",""
"622","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A ball of rubber will bounce higher than a ball of glass.</p>
              <audio controls src=""blob:https://charburnham.github.io/508264b3-b4e1-4e5b-8940-a11fa4e1d3e2"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","284","813931","0.0-83.0-2.0","ha77v84840","","","","","","queued","F2F","A ball of rubber will bounce higher than a ball of glass.","false","sentence_review","","1","ha77v84840_F2F_audio.webm","accepted","ha77v84840_F2F_audio.webm"
"1198","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The United States has no official language.</p>
          </div>
        ","0","html-button-response","285","815131","0.0-84.0-0.0","ha77v84840","","","","","","","37T","The United States has no official language.","true","sentence_ready","","","","",""
"3794","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The United States has no official language.</p>
          </div>
        ","null","html-audio-response","286","818980","0.0-84.0-1.0","ha77v84840","","","","","1","","37T","The United States has no official language.","true","sentence_recording","blob:https://charburnham.github.io/8be06360-6e1a-4f95-bd4f-88ace2e64b3b","1","ha77v84840_37T_audio.webm","",""
"726","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The United States has no official language.</p>
              <audio controls src=""blob:https://charburnham.github.io/8be06360-6e1a-4f95-bd4f-88ace2e64b3b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","287","819707","0.0-84.0-2.0","ha77v84840","","","","","","queued","37T","The United States has no official language.","true","sentence_review","","1","ha77v84840_37T_audio.webm","accepted","ha77v84840_37T_audio.webm"
"1558","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The large intestine is about 7 feet long.</p>
          </div>
        ","0","html-button-response","288","821267","0.0-85.0-0.0","ha77v84840","","","","","","","44F","The large intestine is about 7 feet long.","false","sentence_ready","","","","",""
"3742","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The large intestine is about 7 feet long.</p>
          </div>
        ","null","html-audio-response","289","825068","0.0-85.0-1.0","ha77v84840","","","","","1","","44F","The large intestine is about 7 feet long.","false","sentence_recording","blob:https://charburnham.github.io/1237415e-0f3f-41b8-953d-248c81b32b62","1","ha77v84840_44F_audio.webm","",""
"870","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The large intestine is about 7 feet long.</p>
              <audio controls src=""blob:https://charburnham.github.io/1237415e-0f3f-41b8-953d-248c81b32b62"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","290","825939","0.0-85.0-2.0","ha77v84840","","","","","","queued","44F","The large intestine is about 7 feet long.","false","sentence_review","","1","ha77v84840_44F_audio.webm","accepted","ha77v84840_44F_audio.webm"
"2094","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every seven days.</p>
          </div>
        ","0","html-button-response","291","828035","0.0-86.0-0.0","ha77v84840","","","","","","","21T","Half your body's red blood cells are replaced every seven days.","true","sentence_ready","","","","",""
"5404","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every seven days.</p>
          </div>
        ","null","html-audio-response","292","833500","0.0-86.0-1.0","ha77v84840","","","","","1","","21T","Half your body's red blood cells are replaced every seven days.","true","sentence_recording","blob:https://charburnham.github.io/8c814d50-7e9a-4dc8-b14f-4252d2fb7e5f","1","ha77v84840_21T_audio.webm","",""
"782","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every seven days.</p>
              <audio controls src=""blob:https://charburnham.github.io/8c814d50-7e9a-4dc8-b14f-4252d2fb7e5f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","293","834283","0.0-86.0-2.0","ha77v84840","","","","","","queued","21T","Half your body's red blood cells are replaced every seven days.","true","sentence_review","","1","ha77v84840_21T_audio.webm","accepted","ha77v84840_21T_audio.webm"
"1302","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
          </div>
        ","0","html-button-response","294","835587","0.0-87.0-0.0","ha77v84840","","","","","","","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_ready","","","","",""
"4527","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
          </div>
        ","null","html-audio-response","295","840172","0.0-87.0-1.0","ha77v84840","","","","","1","","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_recording","blob:https://charburnham.github.io/77aac425-8215-4292-ad45-e70ca62703f8","1","ha77v84840_F2T_audio.webm","",""
"646","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A ball of glass will bounce higher than a ball of rubber.</p>
              <audio controls src=""blob:https://charburnham.github.io/77aac425-8215-4292-ad45-e70ca62703f8"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","296","840819","0.0-87.0-2.0","ha77v84840","","","","","","queued","F2T","A ball of glass will bounce higher than a ball of rubber.","true","sentence_review","","1","ha77v84840_F2T_audio.webm","accepted","ha77v84840_F2T_audio.webm"
"1270","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","0","html-button-response","297","842090","0.0-88.0-0.0","ha77v84840","","","","","","","33F","Venus rotates counter-clockwise.","false","sentence_ready","","","","",""
"3843","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
          </div>
        ","null","html-audio-response","298","845988","0.0-88.0-1.0","ha77v84840","","","","","1","","33F","Venus rotates counter-clockwise.","false","sentence_recording","blob:https://charburnham.github.io/74e0814c-7295-4bab-a5ac-2e526e52d67f","1","ha77v84840_33F_audio.webm","",""
"678","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venus rotates counter-clockwise.</p>
              <audio controls src=""blob:https://charburnham.github.io/74e0814c-7295-4bab-a5ac-2e526e52d67f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","299","846667","0.0-88.0-2.0","ha77v84840","","","","","","queued","33F","Venus rotates counter-clockwise.","false","sentence_review","","1","ha77v84840_33F_audio.webm","accepted","ha77v84840_33F_audio.webm"
"2174","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Before mercury, whisky was used to fill thermometers.</p>
          </div>
        ","0","html-button-response","300","848842","0.0-89.0-0.0","ha77v84840","","","","","","","F6F","Before mercury, whisky was used to fill thermometers.","false","sentence_ready","","","","",""
"4684","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Before mercury, whisky was used to fill thermometers.</p>
          </div>
        ","null","html-audio-response","301","853588","0.0-89.0-1.0","ha77v84840","","","","","1","","F6F","Before mercury, whisky was used to fill thermometers.","false","sentence_recording","blob:https://charburnham.github.io/b7754224-1258-457d-94ea-1b0b09d9c8b4","1","ha77v84840_F6F_audio.webm","",""
"926","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Before mercury, whisky was used to fill thermometers.</p>
              <audio controls src=""blob:https://charburnham.github.io/b7754224-1258-457d-94ea-1b0b09d9c8b4"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","302","854514","0.0-89.0-2.0","ha77v84840","","","","","","queued","F6F","Before mercury, whisky was used to fill thermometers.","false","sentence_review","","1","ha77v84840_F6F_audio.webm","accepted","ha77v84840_F6F_audio.webm"
"1334","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">China has five official time zones.</p>
          </div>
        ","0","html-button-response","303","855850","0.0-90.0-0.0","ha77v84840","","","","","","","F5F","China has five official time zones.","false","sentence_ready","","","","",""
"3682","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">China has five official time zones.</p>
          </div>
        ","null","html-audio-response","304","859596","0.0-90.0-1.0","ha77v84840","","","","","1","","F5F","China has five official time zones.","false","sentence_recording","blob:https://charburnham.github.io/58e61726-3aca-4347-b634-f9121e56c5b6","1","ha77v84840_F5F_audio.webm","",""
"638","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">China has five official time zones.</p>
              <audio controls src=""blob:https://charburnham.github.io/58e61726-3aca-4347-b634-f9121e56c5b6"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","305","860234","0.0-90.0-2.0","ha77v84840","","","","","","queued","F5F","China has five official time zones.","false","sentence_review","","1","ha77v84840_F5F_audio.webm","accepted","ha77v84840_F5F_audio.webm"
"2534","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
          </div>
        ","0","html-button-response","306","862770","0.0-91.0-0.0","ha77v84840","","","","","","","32T","Camels have three eyelids on each eye.","true","sentence_ready","","","","",""
"3922","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
          </div>
        ","null","html-audio-response","307","866756","0.0-91.0-1.0","ha77v84840","","","","","1","","32T","Camels have three eyelids on each eye.","true","sentence_recording","blob:https://charburnham.github.io/5f5b5a48-d034-4f45-a69b-b09a60b75a7c","1","ha77v84840_32T_audio.webm","",""
"902","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Camels have three eyelids on each eye.</p>
              <audio controls src=""blob:https://charburnham.github.io/5f5b5a48-d034-4f45-a69b-b09a60b75a7c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","308","867658","0.0-91.0-2.0","ha77v84840","","","","","","queued","32T","Camels have three eyelids on each eye.","true","sentence_review","","1","ha77v84840_32T_audio.webm","accepted","ha77v84840_32T_audio.webm"
"7534","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","0","html-button-response","309","875193","0.0-92.0-0.0","ha77v84840","","","","","","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_ready","","","","",""
"6456","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","null","html-audio-response","310","881707","0.0-92.0-1.0","ha77v84840","","","","","1","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_recording","blob:https://charburnham.github.io/89aa97c1-740d-4a13-af08-a4c103815ff5","1","ha77v84840_1T_audio.webm","",""
"765","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
              <audio controls src=""blob:https://charburnham.github.io/89aa97c1-740d-4a13-af08-a4c103815ff5"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","311","882474","0.0-92.0-2.0","ha77v84840","","","","","","queued","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_review","","1","ha77v84840_1T_audio.webm","accepted","ha77v84840_1T_audio.webm"
"1534","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Men blink more frequently than do women.</p>
          </div>
        ","0","html-button-response","312","884010","0.0-93.0-0.0","ha77v84840","","","","","","","F19F","Men blink more frequently than do women.","false","sentence_ready","","","","",""
"3756","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Men blink more frequently than do women.</p>
          </div>
        ","null","html-audio-response","313","887827","0.0-93.0-1.0","ha77v84840","","","","","1","","F19F","Men blink more frequently than do women.","false","sentence_recording","blob:https://charburnham.github.io/898fe021-0a1c-4eba-a765-0e6ecdfd0d69","1","ha77v84840_F19F_audio.webm","",""
"885","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Men blink more frequently than do women.</p>
              <audio controls src=""blob:https://charburnham.github.io/898fe021-0a1c-4eba-a765-0e6ecdfd0d69"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","314","888714","0.0-93.0-2.0","ha77v84840","","","","","","queued","F19F","Men blink more frequently than do women.","false","sentence_review","","1","ha77v84840_F19F_audio.webm","accepted","ha77v84840_F19F_audio.webm"
"1486","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","0","html-button-response","315","890202","0.0-94.0-0.0","ha77v84840","","","","","","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_ready","","","","",""
"5461","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","null","html-audio-response","316","895731","0.0-94.0-1.0","ha77v84840","","","","","10","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_recording","blob:https://charburnham.github.io/152286b4-7508-45c2-8b74-f10da828a928","1","ha77v84840_12F_audio.webm","",""
"870","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
              <audio controls src=""blob:https://charburnham.github.io/152286b4-7508-45c2-8b74-f10da828a928"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","317","896602","0.0-94.0-2.0","ha77v84840","","","","","","queued","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_review","","1","ha77v84840_12F_audio.webm","accepted","ha77v84840_12F_audio.webm"
"2030","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","0","html-button-response","318","898633","0.0-95.0-0.0","ha77v84840","","","","","","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_ready","","","","",""
"4720","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","null","html-audio-response","319","903411","0.0-95.0-1.0","ha77v84840","","","","","1","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_recording","blob:https://charburnham.github.io/8c71e9b1-7835-48c9-8ea9-31d6c2b34384","1","ha77v84840_2T_audio.webm","",""
"726","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
              <audio controls src=""blob:https://charburnham.github.io/8c71e9b1-7835-48c9-8ea9-31d6c2b34384"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","320","904138","0.0-95.0-2.0","ha77v84840","","","","","","queued","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_review","","1","ha77v84840_2T_audio.webm","accepted","ha77v84840_2T_audio.webm"
"1990","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Adult beavers can hold their breath for up to 45 minutes under water.</p>
          </div>
        ","0","html-button-response","321","906129","0.0-96.0-0.0","ha77v84840","","","","","","","3F","Adult beavers can hold their breath for up to 45 minutes under water.","false","sentence_ready","","","","",""
"5365","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Adult beavers can hold their breath for up to 45 minutes under water.</p>
          </div>
        ","null","html-audio-response","322","911555","0.0-96.0-1.0","ha77v84840","","","","","1","","3F","Adult beavers can hold their breath for up to 45 minutes under water.","false","sentence_recording","blob:https://charburnham.github.io/054c4fe9-7dc8-4d05-b8a7-a9a12afafc75","1","ha77v84840_3F_audio.webm","",""
"846","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Adult beavers can hold their breath for up to 45 minutes under water.</p>
              <audio controls src=""blob:https://charburnham.github.io/054c4fe9-7dc8-4d05-b8a7-a9a12afafc75"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","323","912401","0.0-96.0-2.0","ha77v84840","","","","","","queued","3F","Adult beavers can hold their breath for up to 45 minutes under water.","false","sentence_review","","1","ha77v84840_3F_audio.webm","accepted","ha77v84840_3F_audio.webm"
"2262","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
          </div>
        ","0","html-button-response","324","914665","0.0-97.0-0.0","ha77v84840","","","","","","","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_ready","","","","",""
"4459","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
          </div>
        ","null","html-audio-response","325","919179","0.0-97.0-1.0","ha77v84840","","","","","1","","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_recording","blob:https://charburnham.github.io/aa392dd3-364f-4765-b6d7-e7851527d116","1","ha77v84840_18F_audio.webm","",""
"622","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
              <audio controls src=""blob:https://charburnham.github.io/aa392dd3-364f-4765-b6d7-e7851527d116"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","326","919801","0.0-97.0-2.0","ha77v84840","","","","","","queued","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_review","","1","ha77v84840_18F_audio.webm","accepted","ha77v84840_18F_audio.webm"
"1694","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The speed limit in New York City was nine mph in 1895.</p>
          </div>
        ","0","html-button-response","327","921497","0.0-98.0-0.0","ha77v84840","","","","","","","15T","The speed limit in New York City was nine mph in 1895.","true","sentence_ready","","","","",""
"5899","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The speed limit in New York City was nine mph in 1895.</p>
          </div>
        ","null","html-audio-response","328","927459","0.0-98.0-1.0","ha77v84840","","","","","1","","15T","The speed limit in New York City was nine mph in 1895.","true","sentence_recording","blob:https://charburnham.github.io/f78f2554-4588-43ae-ac42-5b7ce917233a","1","ha77v84840_15T_audio.webm","",""
"885","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The speed limit in New York City was nine mph in 1895.</p>
              <audio controls src=""blob:https://charburnham.github.io/f78f2554-4588-43ae-ac42-5b7ce917233a"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","329","928345","0.0-98.0-2.0","ha77v84840","","","","","","queued","15T","The speed limit in New York City was nine mph in 1895.","true","sentence_review","","1","ha77v84840_15T_audio.webm","accepted","ha77v84840_15T_audio.webm"
"2134","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Washing Machines were invented before dishwashers.</p>
          </div>
        ","0","html-button-response","330","930481","0.0-99.0-0.0","ha77v84840","","","","","","","28F","Washing Machines were invented before dishwashers.","false","sentence_ready","","","","",""
"3944","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Washing Machines were invented before dishwashers.</p>
          </div>
        ","null","html-audio-response","331","934482","0.0-99.0-1.0","ha77v84840","","","","","1","","28F","Washing Machines were invented before dishwashers.","false","sentence_recording","blob:https://charburnham.github.io/0276dfa3-49b1-47a5-9a3e-c2b1283fa365","1","ha77v84840_28F_audio.webm","",""
"702","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Washing Machines were invented before dishwashers.</p>
              <audio controls src=""blob:https://charburnham.github.io/0276dfa3-49b1-47a5-9a3e-c2b1283fa365"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","332","935185","0.0-99.0-2.0","ha77v84840","","","","","","queued","28F","Washing Machines were invented before dishwashers.","false","sentence_review","","1","ha77v84840_28F_audio.webm","accepted","ha77v84840_28F_audio.webm"
"1518","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","0","html-button-response","333","936705","0.0-100.0-0.0","ha77v84840","","","","","","","F13F","Owls cannot see the color blue.","false","sentence_ready","","","","",""
"3194","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","null","html-audio-response","334","939962","0.0-100.0-1.0","ha77v84840","","","","","1","","F13F","Owls cannot see the color blue.","false","sentence_recording","blob:https://charburnham.github.io/4ca9a584-03be-4f9c-9609-5d38af0e4a76","1","ha77v84840_F13F_audio.webm","",""
"1414","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
              <audio controls src=""blob:https://charburnham.github.io/4ca9a584-03be-4f9c-9609-5d38af0e4a76"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","335","941377","0.0-100.0-2.0","ha77v84840","","","","","","not_uploaded_rerecorded","F13F","Owls cannot see the color blue.","false","sentence_review","","1","ha77v84840_F13F_audio.webm","rerecord","null"
"727","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","0","html-button-response","336","942105","0.0-100.1-0.1","ha77v84840","","","","","","","F13F","Owls cannot see the color blue.","false","sentence_ready","","","","",""
"2995","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","null","html-audio-response","337","945162","0.0-100.1-1.1","ha77v84840","","","","","1","","F13F","Owls cannot see the color blue.","false","sentence_recording","blob:https://charburnham.github.io/fd56854f-58b2-457f-8032-ea0e9344d7e2","2","ha77v84840_F13F_audio.webm","",""
